run_id;NAC_DTM_ID;morphology;deterior;center_lon;center_lat;ray_maxdia;mean_diam;δ_D;mean_depth;δ_d_1;ratio_dD;δ_dD;circu;mean_slope;mean_TRI;swirl;hiesinger
3008;REINER3;Bowl-shaped;B - BC;3653410,084;215275,3855;26,6;53;4;4,5;0,2;0,084;0,008;0,92;16,81;0,119999997;on-swirl;3.3 Ga
3138;REINER3;Bowl-shaped;B - BC;3651416,228;214323,8205;108,6;217;7;20;0,4;0,092;0,004;0,93;16,18;0,529999971;on-swirl;3.3 Ga
3146;REINER3;Bowl-shaped;B - BC;3652078,133;214170,6926;69,2;138;6;12,80000019;0,6;0,092;0,006;0,9;13,51;0,25;on-swirl;3.3 Ga
3346;REINER4;Bowl-shaped;B - BC;3648948,318;215353,4647;33,3;66;3;6,099999905;0,2;0,092;0,006;0,92;14,02;0,289999992;on-swirl;3.3 Ga
3538;REINER6;Bowl-shaped;B - BC;3653593,595;216272,7339;204,8;409;22;37,79999924;0,6;0,092;0,005;0,91;15,77;0,409999996;on-swirl;3.3 Ga
2154;REINER3;Bowl-shaped;BC;3654313,217;223220,1667;44,3;88;7;7,800000191;0,4;0,088;0,008;0,9;12,22;0,230000004;off-swirl;3.3 Ga
3531;REINER3;Bowl-shaped;BC;3652384,554;212152,4639;375,1;750;30;66,90000153;1,7;0,089;0,004;0,95;12,59;0,170000002;off-swirl;3.3 Ga
472;REINER2;Bowl-shaped;BC;3656541,463;231106,3763;27,6;55;3;4,900000095;0,2;0,088;0,007;0,93;11,5;0,430000007;on-swirl;3.3 Ga
1590;REINER3;Bowl-shaped;BC;3650762,041;223311,5083;64,5;129;8;11,30000019;0,6;0,088;0,007;0,94;12,97;0,150000006;on-swirl;3.3 Ga
2503;REINER5;Bowl-shaped;BC;3642856,385;221221,6138;67,2;134;8;11,5;1,1;0,086;0,01;0,93;11,64;0,150000006;on-swirl;3.3 Ga
3083;REINER4;Bowl-shaped;BC;3650057,824;218301,0843;55,3;110;6;9,699999809;0,4;0,088;0,006;0,91;12,28;0,119999997;on-swirl;3.3 Ga
4113;REINER4;Bowl-shaped;BC;3646855,049;210145,821;432,7;865;29;72,5;0,6;0,084;0,003;0,9;12,75;0,720000029;on-swirl;3.3 Ga
9;REINER2;Bowl-shaped;BC - C;3656575,432;235971,7669;98,7;197;12;11,39999962;0,2;0,058;0,004;0,92;9,14;0,560000002;off-swirl;3.3 Ga
12;REINER6;Bowl-shaped;BC - C;3654486,967;258306,0017;163,2;326;11;22,89999962;1,1;0,07;0,004;0,97;9,06;-0,029999999;off-swirl;3.3 Ga
56;REINER5;Bowl-shaped;BC - C;3636764,446;251820,7286;78,7;157;11;9;0,6;0,057;0,006;0,91;9,51;0,430000007;off-swirl;3.3 Ga
80;REINER6;Bowl-shaped;BC - C;3656574,996;257502,6086;231,8;463;24;33,79999924;0,9;0,073;0,004;0,94;12,04;0,25;off-swirl;3.3 Ga
94;REINER6;Bowl-shaped;BC - C;3657351,96;257077,9161;131,4;262;13;15,69999981;0,6;0,06;0,004;0,91;9,46;0,439999998;off-swirl;3.3 Ga
188;REINER3;Bowl-shaped;BC - C;3654227,031;236686,1853;57,8;115;7;8,399999619;1;0,073;0,01;0,91;10,13;0,159999996;off-swirl;3.3 Ga
207;REINER6;Bowl-shaped;BC - C;3664061,482;257292,4513;135,3;270;13;14,89999962;0,8;0,055;0,004;0,93;9,96;0,230000004;off-swirl;3.3 Ga
227;REINER2;Bowl-shaped;BC - C;3655815,874;233750,0742;150,6;301;20;19;0,6;0,063;0,005;0,92;10,35;0,310000002;off-swirl;3.3 Ga
230;REINER7;Bowl-shaped;BC - C;3631348,128;250864,005;81,2;162;7;8;0,6;0,049;0,004;0,9;7,93;0,25;off-swirl;3.3 Ga
233;REINER2;Bowl-shaped;BC - C;3656891,252;233393,6444;78,9;157;8;10,60000038;0,4;0,067;0,004;0,92;10,56;0,439999998;off-swirl;3.3 Ga
234;REINER2;Bowl-shaped;BC - C;3656786,448;233681,8533;68,4;136;10;9,399999619;0,3;0,069;0,006;0,9;10,53;0,419999987;off-swirl;3.3 Ga
250;REINER7;Bowl-shaped;BC - C;3634377,488;253374,6837;71,7;143;10;8,300000191;0,6;0,058;0,006;0,93;8,02;0,129999995;off-swirl;3.3 Ga
255;REINER2;Bowl-shaped;BC - C;3656378,792;233820,6998;37,6;75;3;5,900000095;0,3;0,078;0,005;0,94;12,12;0,5;off-swirl;3.3 Ga
266;REINER2;Bowl-shaped;BC - C;3656200,323;233827,6532;43;85;8;4,599999905;0,5;0,054;0,008;0,91;7,61;0,02;off-swirl;3.3 Ga
276;REINER7;Bowl-shaped;BC - C;3632018,577;252977,2576;87,1;174;10;9,800000191;0,9;0,056;0,006;0,95;7,57;0,079999998;off-swirl;3.3 Ga
288;REINER2;Bowl-shaped;BC - C;3657039,019;233750,0251;51;102;5;6,199999809;0,3;0,061;0,004;0,93;8,65;0,079999998;off-swirl;3.3 Ga
366;REINER5;Bowl-shaped;BC - C;3643092,481;252696,1911;107,8;215;14;13,30000019;0,7;0,062;0,005;0,91;9,39;0,300000012;off-swirl;3.3 Ga
371;REINER2;Bowl-shaped;BC - C;3657718,466;233339,0178;81;162;6;8,800000191;1,1;0,054;0,007;0,91;7,12;0,219999999;off-swirl;3.3 Ga
372;REINER5;Bowl-shaped;BC - C;3643522,044;252292,561;74,3;148;10;6,599999905;0,6;0,045;0,005;0,91;7,12;0,07;off-swirl;3.3 Ga
406;REINER5;Bowl-shaped;BC - C;3634592,39;245940,9457;191,9;383;24;19,39999962;0,6;0,051;0,004;0,91;8,36;0,270000011;off-swirl;3.3 Ga
407;REINER7;Bowl-shaped;BC - C;3630017,026;245547,4364;364,1;728;24;56,90000153;0,7;0,078;0,003;0,91;12,64;0,5;off-swirl;3.3 Ga
411;REINER6;Bowl-shaped;BC - C;3657240;254917,6369;96,8;193;8;9;0,8;0,047;0,004;0,91;7,15;0,389999986;off-swirl;3.3 Ga
454;REINER6;Bowl-shaped;BC - C;3659990,78;251698,2921;138,9;277;20;15,80000019;2,1;0,057;0,009;0,91;7,64;0,079999998;off-swirl;3.3 Ga
467;REINER6;Bowl-shaped;BC - C;3659078,144;253391,1289;111,6;223;12;14;0,6;0,063;0,004;0,92;10,43;0,330000013;off-swirl;3.3 Ga
499;REINER6;Bowl-shaped;BC - C;3656527,011;252527,5252;75,7;151;12;8,800000191;0,6;0,058;0,006;0,9;9,14;0,219999999;off-swirl;3.3 Ga
550;REINER2;Bowl-shaped;BC - C;3657997,503;232585,1558;152,4;304;13;25;1;0,082;0,005;0,93;12,55;0,200000003;off-swirl;3.3 Ga
572;REINER6;Bowl-shaped;BC - C;3664726,851;255218,7154;181,5;362;21;22,60000038;0,7;0,062;0,004;0,9;11,32;0,159999996;off-swirl;3.3 Ga
578;REINER6;Bowl-shaped;BC - C;3664579,974;252095,3381;111,6;223;13;10,89999962;1,5;0,049;0,007;0,91;6,31;0,02;off-swirl;3.3 Ga
579;REINER6;Bowl-shaped;BC - C;3662277,825;254205,3067;125,3;250;12;19,20000076;0,6;0,077;0,004;0,93;13,06;0,620000005;off-swirl;3.3 Ga
605;REINER5;Bowl-shaped;BC - C;3642366,598;249285,5647;113,4;226;10;12,89999962;0,6;0,057;0,004;0,94;8,99;0,430000007;off-swirl;3.3 Ga
630;REINER7;Bowl-shaped;BC - C;3633069,265;245072,1266;146,8;293;15;19,20000076;0,6;0,066;0,004;0,9;11,29;0,449999988;off-swirl;3.3 Ga
632;REINER6;Bowl-shaped;BC - C;3661479,77;256542,2967;106,9;213;14;17,39999962;1;0,082;0,007;0,91;12,6;0,119999997;off-swirl;3.3 Ga
667;REINER6;Bowl-shaped;BC - C;3664751,606;256280,312;39,3;78;6;4,5;0,6;0,058;0,008;0,92;8,38;0,529999971;off-swirl;3.3 Ga
702;REINER4;Bowl-shaped;BC - C;3650569,996;230762,8096;115,6;231;10;13,19999981;0,3;0,057;0,003;0,92;9,33;0,25999999;off-swirl;3.3 Ga
712;REINER6;Bowl-shaped;BC - C;3655391,111;251499,3449;129;258;14;13,89999962;0,6;0,054;0,004;0,92;8,85;0,540000021;off-swirl;3.3 Ga
756;REINER5;Bowl-shaped;BC - C;3643958,676;248903,163;107,6;215;12;13,80000019;0,6;0,064;0,005;0,92;10,75;0,449999988;off-swirl;3.3 Ga
776;REINER5;Bowl-shaped;BC - C;3643039,605;250228,2499;91,2;182;8;10,10000038;0,6;0,056;0,004;0,92;8,99;0,330000013;off-swirl;3.3 Ga
782;REINER5;Bowl-shaped;BC - C;3643175,056;247662,0802;93,6;187;14;10,19999981;0,6;0,054;0,005;0,9;9,28;0,389999986;off-swirl;3.3 Ga
784;REINER7;Bowl-shaped;BC - C;3624384,516;240827,9842;96,8;193;8;9,399999619;0,6;0,049;0,004;0,92;8,65;0,360000014;off-swirl;3.3 Ga
787;REINER6;Bowl-shaped;BC - C;3657871,651;250246,408;215,7;431;24;26,10000038;1;0,06;0,004;0,93;10,32;0,389999986;off-swirl;3.3 Ga
789;REINER6;Bowl-shaped;BC - C;3659888,762;249460,5778;128;256;15;14,89999962;0,8;0,058;0,005;0,91;9,64;0,430000007;off-swirl;3.3 Ga
791;REINER6;Bowl-shaped;BC - C;3658725,47;250685,2268;135,6;271;11;15,89999962;2,1;0,059;0,008;0,92;7,52;0,050000001;off-swirl;3.3 Ga
792;REINER6;Bowl-shaped;BC - C;3660352,238;248886,469;139,2;278;21;13,60000038;2,7;0,049;0,01;0,9;5,99;0,050000001;off-swirl;3.3 Ga
803;REINER6;Bowl-shaped;BC - C;3656803,169;249645,1904;109,6;219;21;11,89999962;0,8;0,054;0,006;0,91;8,67;0,349999994;off-swirl;3.3 Ga
804;REINER6;Bowl-shaped;BC - C;3660695,977;247834,5856;96,5;193;11;13,5;0,6;0,07;0,005;0,92;11,14;0,300000012;off-swirl;3.3 Ga
806;REINER6;Bowl-shaped;BC - C;3656925,205;249184,0996;125,6;251;13;15,10000038;0,6;0,06;0,004;0,91;10,24;0,460000008;off-swirl;3.3 Ga
823;REINER3;Bowl-shaped;BC - C;3654024,191;230497,3095;69,4;138;5;8,600000381;0,5;0,062;0,004;0,9;9,17;0,360000014;off-swirl;3.3 Ga
846;REINER3;Bowl-shaped;BC - C;3653524,719;230608,8614;33,6;67;4;3,799999952;0,2;0,057;0,005;0,92;8,43;0,200000003;off-swirl;3.3 Ga
898;REINER7;Bowl-shaped;BC - C;3626587,286;244238,15;113,4;226;8;13,89999962;0,6;0,061;0,003;0,93;9,99;0,50999999;off-swirl;3.3 Ga
941;REINER5;Bowl-shaped;BC - C;3634714,708;244416,7484;95,2;190;10;8,100000381;0,7;0,043;0,004;0,9;6,96;0,159999996;off-swirl;3.3 Ga
956;REINER6;Bowl-shaped;BC - C;3661950,477;250054,1047;123,1;246;13;15,80000019;1,2;0,064;0,006;0,93;9,69;0,230000004;off-swirl;3.3 Ga
1004;REINER2;Bowl-shaped;BC - C;3657986,979;227104,7505;78,2;156;10;8,800000191;0,6;0,057;0,005;0,93;8,82;0,090000004;off-swirl;3.3 Ga
1020;REINER6;Bowl-shaped;BC - C;3664562,184;247044,4009;88,1;176;10;10,5;1;0,06;0,007;0,94;8,35;0,059999999;off-swirl;3.3 Ga
1032;REINER7;Bowl-shaped;BC - C;3634299,89;242318,7512;149,1;298;15;12,69999981;0,6;0,043;0,003;0,91;8,05;0,389999986;off-swirl;3.3 Ga
1040;REINER7;Bowl-shaped;BC - C;3631945,532;243746,2616;97,5;195;11;10;0,7;0,051;0,004;0,92;8,54;0,449999988;off-swirl;3.3 Ga
1048;REINER5;Bowl-shaped;BC - C;3641876,595;242455,7666;99,5;198;10;10,89999962;0,8;0,055;0,005;0,94;9,18;0,25;off-swirl;3.3 Ga
1055;REINER7;Bowl-shaped;BC - C;3633872,528;241223,4045;81,2;162;8;13;0,7;0,08;0,006;0,91;11,75;0,319999993;off-swirl;3.3 Ga
1055;REINER5;Bowl-shaped;BC - C;3641045,676;241963,1751;84,8;169;10;8,5;0,6;0,05;0,005;0,94;8,01;0,039999999;off-swirl;3.3 Ga
1094;REINER6;Bowl-shaped;BC - C;3654856,618;243136,4027;141,3;282;12;14,69999981;0,6;0,052;0,003;0,9;8,93;0,419999987;off-swirl;3.3 Ga
1164;REINER5;Bowl-shaped;BC - C;3643698,506;245057,574;127;253;13;13,19999981;0,6;0,052;0,004;0,9;9,06;0,469999999;off-swirl;3.3 Ga
1169;REINER5;Bowl-shaped;BC - C;3644422,629;242375,4765;107,5;215;11;12;0,6;0,056;0,004;0,9;9,36;0,280000001;off-swirl;3.3 Ga
1171;REINER6;Bowl-shaped;BC - C;3659407,208;241955,9436;204,2;408;9;23,20000076;0,8;0,057;0,002;0,96;9,37;0,109999999;off-swirl;3.3 Ga
1177;REINER6;Bowl-shaped;BC - C;3660237,54;243835,0787;135,2;270;22;16,79999924;1,1;0,062;0,007;0,9;10,21;0,150000006;off-swirl;3.3 Ga
1209;REINER6;Bowl-shaped;BC - C;3657729,236;242283,4033;65,9;131;13;9,5;0,7;0,072;0,009;0,9;10,37;0,170000002;off-swirl;3.3 Ga
1222;REINER2;Bowl-shaped;BC - C;3658295,284;226695,1899;138,3;276;10;16,29999924;1;0,059;0,004;0,91;9,3;0,25999999;off-swirl;3.3 Ga
1228;REINER6;Bowl-shaped;BC - C;3656651,849;242120,6868;73,5;147;10;10,10000038;0,6;0,069;0,006;0,9;10,76;0,270000011;off-swirl;3.3 Ga
1262;REINER7;Bowl-shaped;BC - C;3626085,721;239302,6103;96,2;192;16;11,19999981;0,6;0,058;0,006;0,9;10,61;0,449999988;off-swirl;3.3 Ga
1342;REINER2;Bowl-shaped;BC - C;3659185,574;226418,1051;145,8;291;16;17,79999924;0,3;0,061;0,003;0,92;10,16;0,280000001;off-swirl;3.3 Ga
1354;REINER6;Bowl-shaped;BC - C;3664780,773;245917,6066;111,6;223;11;12,10000038;0,6;0,054;0,004;0,91;8,92;0,460000008;off-swirl;3.3 Ga
1355;REINER6;Bowl-shaped;BC - C;3663378,907;243368,4836;138,8;277;14;16;1,1;0,058;0,005;0,93;9,46;0,219999999;off-swirl;3.3 Ga
1368;REINER6;Bowl-shaped;BC - C;3664554,503;242504,1565;123,2;246;14;12,39999962;0,8;0,05;0,004;0,92;8,26;0,330000013;off-swirl;3.3 Ga
1381;REINER2;Bowl-shaped;BC - C;3655344,861;223196,5872;41,7;83;6;5,300000191;0,4;0,063;0,007;0,91;9,44;0,180000007;off-swirl;3.3 Ga
1404;REINER2;Bowl-shaped;BC - C;3655571,048;223172,4254;42,5;84;4;6,300000191;0,5;0,074;0,007;0,95;10,37;0,200000003;off-swirl;3.3 Ga
1419;REINER6;Bowl-shaped;BC - C;3661686,108;242769,964;94;188;17;11,10000038;1,4;0,059;0,009;0,9;8,11;0,140000001;off-swirl;3.3 Ga
1489;REINER6;Bowl-shaped;BC - C;3653945,845;237010,6555;159,6;319;13;12,80000019;1,3;0,04;0,004;0,93;5,99;0,159999996;off-swirl;3.3 Ga
1589;REINER6;Bowl-shaped;BC - C;3659255,725;241323,6074;108,1;216;8;12,60000038;1,3;0,058;0,006;0,94;8,58;0,090000004;off-swirl;3.3 Ga
1645;REINER6;Bowl-shaped;BC - C;3656946,694;239965,8748;57,9;115;8;5,800000191;0,6;0,05;0,006;0,9;8,61;0,209999993;off-swirl;3.3 Ga
1703;REINER3;Bowl-shaped;BC - C;3654054,932;223536,3823;131,9;263;13;14,30000019;1,2;0,054;0,005;0,97;7,36;0,170000002;off-swirl;3.3 Ga
1729;REINER3;Bowl-shaped;BC - C;3653706,766;223312,053;75,3;150;6;9,300000191;0,6;0,061;0,004;0,93;8,73;0,07;off-swirl;3.3 Ga
1778;REINER6;Bowl-shaped;BC - C;3663251,894;236932,1797;280,7;561;26;32,20000076;0,8;0,057;0,003;0,9;9,45;0,360000014;off-swirl;3.3 Ga
1791;REINER6;Bowl-shaped;BC - C;3663434,644;239853,467;109,6;219;12;15,19999981;0,6;0,069;0,005;0,95;11,47;0,50999999;off-swirl;3.3 Ga
1802;REINER6;Bowl-shaped;BC - C;3663204,5;237529,5845;100,8;201;12;14,10000038;0,6;0,07;0,005;0,91;12,24;0,540000021;off-swirl;3.3 Ga
1821;REINER5;Bowl-shaped;BC - C;3644405,848;230993,4056;78,8;157;8;9,399999619;0,6;0,06;0,005;0,91;9,68;0,569999993;off-swirl;3.3 Ga
1831;REINER6;Bowl-shaped;BC - C;3664543,287;241177,3136;50,6;101;6;4,400000095;0,7;0,043;0,007;0,91;7,17;0,360000014;off-swirl;3.3 Ga
1834;REINER3;Bowl-shaped;BC - C;3654228,075;224222,6094;34,8;69;3;4;0,6;0,058;0,009;0,92;7,98;0,059999999;off-swirl;3.3 Ga
1865;REINER3;Bowl-shaped;BC - C;3651773,724;222049,6937;93,5;186;9;12,10000038;0,3;0,065;0,003;0,91;10,05;0,25;off-swirl;3.3 Ga
1870;REINER3;Bowl-shaped;BC - C;3651234,48;222552,6058;50,1;100;3;5,099999905;0,3;0,051;0,004;0,95;7,87;0,280000001;off-swirl;3.3 Ga
2007;REINER3;Bowl-shaped;BC - C;3654013,651;222867,4899;68,6;137;7;8,899999619;0,3;0,065;0,004;0,91;10,24;0,289999992;off-swirl;3.3 Ga
2034;REINER3;Bowl-shaped;BC - C;3652442,351;222422,2941;24,7;49;2;2,5;0,2;0,051;0,006;0,91;7,88;0,310000002;off-swirl;3.3 Ga
2058;REINER6;Bowl-shaped;BC - C;3659616,287;236250,3634;87,2;174;12;11,5;0,6;0,066;0,005;0,92;10,96;0,550000012;off-swirl;3.3 Ga
2091;REINER6;Bowl-shaped;BC - C;3658449,817;236301,7273;91,8;183;11;10,5;0,7;0,057;0,005;0,91;9,09;0,239999995;off-swirl;3.3 Ga
2111;REINER6;Bowl-shaped;BC - C;3658833,446;235796,8942;171,2;342;13;21,5;0,9;0,063;0,004;0,91;9,6;0,189999998;off-swirl;3.3 Ga
2129;REINER2;Bowl-shaped;BC - C;3658256,788;219157,2283;112,4;224;5;15,10000038;0,5;0,067;0,003;0,92;10,19;0,270000011;off-swirl;3.3 Ga
2133;REINER2;Bowl-shaped;BC - C;3658589,517;219417,6315;82,5;164;7;12,80000019;0,2;0,077;0,004;0,92;12,12;0,209999993;off-swirl;3.3 Ga
2149;REINER3;Bowl-shaped;BC - C;3654561,966;223170,6247;70,5;140;9;8,300000191;0,4;0,059;0,005;0,95;8,44;0,239999995;off-swirl;3.3 Ga
2161;REINER2;Bowl-shaped;BC - C;3658868,047;219944,8383;58,9;117;7;6;0,5;0,051;0,005;0,93;7,37;0,119999997;off-swirl;3.3 Ga
2171;REINER2;Bowl-shaped;BC - C;3658555,875;219678,5162;67;134;7;9,899999619;0,3;0,074;0,005;0,92;10,9;0,180000007;off-swirl;3.3 Ga
2253;REINER2;Bowl-shaped;BC - C;3658775,771;219731,6585;65,8;131;7;8,699999809;0,5;0,066;0,005;0,93;9,16;0,150000006;off-swirl;3.3 Ga
2310;REINER2;Bowl-shaped;BC - C;3656912,601;217093,5647;47;94;8;6;0,2;0,064;0,006;0,9;9,6;0,529999971;off-swirl;3.3 Ga
2313;REINER4;Bowl-shaped;BC - C;3647404,588;219156,5585;144;288;14;14,5;0,6;0,05;0,003;0,91;8,01;0,280000001;off-swirl;3.3 Ga
2450;REINER2;Bowl-shaped;BC - C;3659026,105;218871,4828;38,2;76;3;5,5;0,2;0,072;0,004;0,92;10,33;0,709999979;off-swirl;3.3 Ga
2467;REINER4;Bowl-shaped;BC - C;3647670,228;219503,9716;50,1;100;5;5,800000191;0,3;0,058;0,004;0,9;8,2;0,219999999;off-swirl;3.3 Ga
2468;REINER4;Bowl-shaped;BC - C;3648376,592;220064,5535;52,2;104;7;6,900000095;0,3;0,066;0,006;0,91;9,95;0,109999999;off-swirl;3.3 Ga
2480;REINER4;Bowl-shaped;BC - C;3648046,252;218723,5734;58,1;116;5;6,199999809;0,4;0,054;0,004;0,93;8,31;0,159999996;off-swirl;3.3 Ga
2482;REINER4;Bowl-shaped;BC - C;3648452,983;218936,0248;29,7;59;3;3,900000095;0,2;0,066;0,005;0,91;10,57;0,649999976;off-swirl;3.3 Ga
2484;REINER4;Bowl-shaped;BC - C;3649160,719;220099,9737;36,9;73;5;4,300000191;0,2;0,058;0,005;0,9;9,1;0,300000012;off-swirl;3.3 Ga
2488;REINER7;Bowl-shaped;BC - C;3632585,718;221174,3349;78,8;157;8;10,30000019;0,6;0,065;0,005;0,93;10,07;0,529999971;off-swirl;3.3 Ga
2502;REINER7;Bowl-shaped;BC - C;3632193,518;220886,7677;82,1;164;14;10,19999981;0,6;0,062;0,006;0,93;10,78;0,430000007;off-swirl;3.3 Ga
2508;REINER4;Bowl-shaped;BC - C;3648141,014;219323,2253;27,1;54;3;3;0,2;0,055;0,005;0,92;8,44;0,50999999;off-swirl;3.3 Ga
2536;REINER7;Bowl-shaped;BC - C;3633358,779;220839,7301;67,5;135;10;7,599999905;0,8;0,056;0,007;0,91;8,27;0,01;off-swirl;3.3 Ga
2553;REINER2;Bowl-shaped;BC - C;3656604,462;215991,6788;118,7;237;10;18,29999924;0,4;0,077;0,004;0,92;12,76;0,49000001;off-swirl;3.3 Ga
2554;REINER6;Bowl-shaped;BC - C;3657466,792;231527,8008;119,8;239;12;17,60000038;1;0,073;0,005;0,93;11,15;0,159999996;off-swirl;3.3 Ga
2594;REINER7;Bowl-shaped;BC - C;3624817,23;214756,778;220,6;441;25;30,20000076;1,1;0,068;0,005;0,92;11,26;0,419999987;off-swirl;3.3 Ga
2652;REINER2;Bowl-shaped;BC - C;3657176,176;215401,3155;141,7;283;14;21,10000038;0,9;0,074;0,005;0,9;10,87;0,100000001;off-swirl;3.3 Ga
2655;REINER2;Bowl-shaped;BC - C;3658731,594;216625,0969;92,5;185;12;12,19999981;0,6;0,066;0,005;0,92;9,11;0,129999995;off-swirl;3.3 Ga
2663;REINER2;Bowl-shaped;BC - C;3658525,861;215605,281;53,8;107;4;7,699999809;0,4;0,071;0,005;0,91;10,35;0,330000013;off-swirl;3.3 Ga
2703;REINER5;Bowl-shaped;BC - C;3635238,012;217332,6466;104,3;208;11;10,30000019;0,8;0,049;0,005;0,91;7,47;0,209999993;off-swirl;3.3 Ga
2707;REINER7;Bowl-shaped;BC - C;3628346,527;218038,5928;101,7;203;11;13;1;0,064;0,006;0,94;9,44;0,090000004;off-swirl;3.3 Ga
2723;REINER7;Bowl-shaped;BC - C;3625813,436;214671,0283;102,9;205;9;11;0,6;0,053;0,004;0,91;8,92;0,239999995;off-swirl;3.3 Ga
2767;REINER2;Bowl-shaped;BC - C;3659123,134;215569,9541;61,4;122;7;7,599999905;0,3;0,061;0,004;0,95;9,18;0,409999996;off-swirl;3.3 Ga
2769;REINER4;Bowl-shaped;BC - C;3647483,208;218597,882;40,5;81;3;5,400000095;0,3;0,067;0,004;0,92;9,26;0,170000002;off-swirl;3.3 Ga
2773;REINER2;Bowl-shaped;BC - C;3656991,884;213280,9788;63,7;127;5;6,699999809;0,3;0,053;0,003;0,92;8,69;0,409999996;off-swirl;3.3 Ga
2776;REINER2;Bowl-shaped;BC - C;3656441,071;214567,4338;79,6;159;9;9,100000381;0,3;0,057;0,004;0,9;8,53;0,550000012;off-swirl;3.3 Ga
2796;REINER6;Bowl-shaped;BC - C;3654259,011;222803,0656;186,4;372;14;22,79999924;0,6;0,061;0,003;0,92;9,99;0,5;off-swirl;3.3 Ga
2799;REINER6;Bowl-shaped;BC - C;3653896,682;224343,4225;158,6;317;12;13,89999962;0,8;0,044;0,003;0,9;7,52;0,319999993;off-swirl;3.3 Ga
2928;REINER7;Bowl-shaped;BC - C;3622450,155;210903,2857;97,7;195;11;12,60000038;0,6;0,065;0,005;0,92;10,38;0,319999993;off-swirl;3.3 Ga
2932;REINER7;Bowl-shaped;BC - C;3623539,975;211558,9372;120,2;240;17;11,69999981;0,7;0,049;0,004;0,91;8,52;0,419999987;off-swirl;3.3 Ga
2934;REINER6;Bowl-shaped;BC - C;3659988,859;226013,2571;94,2;188;13;9,300000191;0,6;0,049;0,005;0,92;8,37;0,479999989;off-swirl;3.3 Ga
2940;REINER6;Bowl-shaped;BC - C;3658704,983;226303,7543;109,3;218;12;13,69999981;0,7;0,062;0,005;0,9;10,92;0,479999989;off-swirl;3.3 Ga
2941;REINER2;Bowl-shaped;BC - C;3657151,535;213587,4313;77,3;154;7;10;0,3;0,065;0,004;0,92;10,74;0,109999999;off-swirl;3.3 Ga
3039;REINER7;Bowl-shaped;BC - C;3627839,156;209861,2854;100,8;201;9;10,30000019;0,6;0,051;0,004;0,91;8,6;0,540000021;off-swirl;3.3 Ga
3049;REINER2;Bowl-shaped;BC - C;3655925,69;212799,85;170,6;341;20;21,89999962;0,9;0,064;0,005;0,91;11,04;0,310000002;off-swirl;3.3 Ga
3051;REINER2;Bowl-shaped;BC - C;3655567,254;211404,7734;71,7;143;6;9,300000191;0,8;0,065;0,006;0,9;9,42;0,280000001;off-swirl;3.3 Ga
3081;REINER7;Bowl-shaped;BC - C;3630414,304;212201,6294;82,7;165;10;9,100000381;0,7;0,055;0,005;0,9;8,51;0,109999999;off-swirl;3.3 Ga
3097;REINER2;Bowl-shaped;BC - C;3655276,639;211657,3825;33,1;66;4;3,299999952;0,3;0,049;0,005;0,92;6,81;0;off-swirl;3.3 Ga
3173;REINER8;Bowl-shaped;BC - C;3666531,63;214761,9028;32,6;65;6;4,599999905;0,5;0,071;0,01;0,9;10,03;0,310000002;off-swirl;3.3 Ga
3175;REINER7;Bowl-shaped;BC - C;3632644,842;209745,0342;189,7;379;16;21,70000076;0,6;0,057;0,003;0,9;9,61;0,439999998;off-swirl;3.3 Ga
3176;REINER5;Bowl-shaped;BC - C;3635570,898;215692,1849;173,1;346;13;20,60000038;0,7;0,059;0,003;0,91;8,95;0,159999996;off-swirl;3.3 Ga
3269;REINER8;Bowl-shaped;BC - C;3672788,498;218878,4125;184,8;369;19;26,70000076;0,7;0,072;0,004;0,91;11,4;0,529999971;off-swirl;3.3 Ga
3308;REINER2;Bowl-shaped;BC - C;3656911,012;209786,5645;24,1;48;4;2,5;0,2;0,052;0,006;0,9;8,04;0,370000005;off-swirl;3.3 Ga
3332;REINER6;Bowl-shaped;BC - C;3657595,6;217572,251;106,2;212;7;14,5;0,7;0,068;0,004;0,93;11,65;0,519999981;off-swirl;3.3 Ga
3413;REINER3;Bowl-shaped;BC - C;3654478,454;213855,4248;68,4;136;10;7,300000191;0,7;0,054;0,006;0,91;7,64;0,140000001;off-swirl;3.3 Ga
3439;REINER2;Bowl-shaped;BC - C;3657888,157;209375,0635;82,2;164;5;11,80000019;0,4;0,072;0,003;0,91;10,78;0,479999989;off-swirl;3.3 Ga
3440;REINER7;Bowl-shaped;BC - C;3629326,837;204903,5394;120,6;241;11;11,30000019;0,6;0,047;0,003;0,91;8,25;0,670000017;off-swirl;3.3 Ga
3461;REINER7;Bowl-shaped;BC - C;3625796,546;208411,8388;114,2;228;10;11,10000038;0,7;0,049;0,004;0,9;8,66;0,289999992;off-swirl;3.3 Ga
3465;REINER2;Bowl-shaped;BC - C;3658490,17;209128,5248;25;49;3;2,599999905;0,2;0,052;0,005;0,91;8,84;0,689999998;off-swirl;3.3 Ga
3472;REINER7;Bowl-shaped;BC - C;3629692,401;208097,8132;95,8;191;14;10;0,6;0,052;0,005;0,91;8,79;0,340000004;off-swirl;3.3 Ga
3487;REINER6;Bowl-shaped;BC - C;3662846,082;217641,7722;131,4;262;11;12,89999962;0,6;0,049;0,003;0,9;8,56;0,5;off-swirl;3.3 Ga
